Country,Year,GDP_per_capita,Female_Labor_Participation,Male_Labor_Participation,Female_Tertiary_Education,Male_Tertiary_Education,education_gap,labor_participation_gap,Region
Cuba,2016,7524.342680098932,57.48948714918077,73.81213980083474,20.8946277127495,1.133908389637668,19.760719323111832,-16.322652651653975,Caribbean
Cuba,2017,15990.78082480766,56.99145775163874,74.02791372278895,29.39933799734347,26.19883926807959,3.200498729263881,-17.03645597115021,Caribbean
Cuba,2018,12152.16521449902,56.6628993980101,73.91976977248196,54.42018361543406,42.36132608584483,12.058857529589233,-17.25687037447186,Caribbean
Cuba,2019,5636.044572717749,56.82165159392405,74.18495333863369,51.68249809687928,42.87367109063079,8.808827006248485,-17.363301744709638,Caribbean
Cuba,2020,3725.172194703054,56.93406269207164,73.76675418981124,16.95983506728478,8.078960083240716,8.880874984044063,-16.832691497739596,Caribbean
Cuba,2021,22269.63747974018,58.01452259447332,74.61447333936425,37.15122919788315,32.59623447581896,4.554994722064187,-16.599950744890933,Caribbean
Cuba,2022,43882.86318165578,57.69773325792886,74.55700096779492,49.71053312747027,44.19518176244313,5.5153513650271435,-16.85926770986606,Caribbean
Cuba,2023,16739.62379995656,56.97849430447283,74.02222441121638,20.16115455430436,4.925190726750419,15.235963827553942,-17.043730106743553,Caribbean
Cuba,2024,26353.22898305997,58.92276339505563,73.94535039824873,48.22638973273588,36.75581070362442,11.470579029111462,-15.022587003193102,Caribbean
Dominican Republic,1995,4857.491575263564,59.24866469133053,75.25712740795908,44.6266215768554,41.93791898869296,2.6887025881624425,-16.008462716628543,Caribbean
Dominican Republic,1996,4983.019289526196,60.40550039636769,75.31907521671498,43.84106494286978,27.27167895388744,16.569385988982336,-14.913574820347286,Caribbean
Dominican Republic,1997,5271.588115811459,60.97694815222015,74.86791269643327,52.29607198388661,40.02398969913744,12.272082284749175,-13.890964544213112,Caribbean
Dominican Republic,1998,5353.769118525252,60.63732552669079,74.83688638155822,50.41176050046111,31.45799998117169,18.953760519289418,-14.199560854867428,Caribbean
Dominican Republic,1999,4180.83212695078,60.82550586234914,75.06071881760882,30.14366413163185,24.23785425067299,5.905809880958863,-14.235212955259676,Caribbean
Dominican Republic,2000,4748.875291741257,61.13359642962854,75.00220933336831,58.94905575874044,46.87919383787287,12.069861920867574,-13.868612903739773,Caribbean
Dominican Republic,2001,3130.899287449234,60.81078378103952,75.6005105294534,51.12673971920984,35.04756956815943,16.079170151050405,-14.789726748413884,Caribbean
Dominican Republic,2002,7168.383649323676,60.91506699225205,74.9076680872879,41.47788484458682,40.39124414812875,1.086640696458069,-13.992601095035852,Caribbean
Dominican Republic,2003,5691.602866175648,60.71420884809336,74.96198876004628,25.81350748646534,23.77565972514507,2.037847761320272,-14.247779911952925,Caribbean
Dominican Republic,2004,6048.02777685888,60.48074857189034,75.32267392921398,28.86590269815964,9.584334368357482,19.28156832980216,-14.841925357323639,Caribbean
Dominican Republic,2005,2812.919575672386,60.65171942756952,75.48718161583014,58.30237525643386,43.08161945141821,15.22075580501565,-14.835462188260621,Caribbean
Dominican Republic,2006,8117.320005723235,60.41003306094549,74.96553531819204,57.83999077421431,47.83196786001028,10.008022914204027,-14.555502257246552,Caribbean
Dominican Republic,2007,5064.504201034458,60.10850279570559,74.90791511570596,20.5997027349329,7.452633091530334,13.147069643402567,-14.799412320000371,Caribbean
Dominican Republic,2008,5937.742014891884,61.05409931728327,74.73880000508811,46.92987290661654,40.61732603134953,6.31254687526701,-13.684700687804842,Caribbean
Dominican Republic,2009,4401.366275728908,61.03805497146686,74.96177163227546,23.37963383639858,6.670029321554686,16.709604514843893,-13.923716660808594,Caribbean
Dominican Republic,2010,8510.84054953293,60.60455905099266,74.7620523626176,10.49619105639178,1.214287867321703,9.281903189070077,-14.157493311624933,Caribbean
Dominican Republic,2011,3787.889193064009,61.27601985599711,75.27497156963253,48.5079105878548,32.36479984055715,16.143110747297655,-13.998951713635414,Caribbean
Dominican Republic,2012,9703.820667074384,60.76978715629366,75.52506322044871,42.32293708189653,22.83904820556938,19.483888876327146,-14.755276064155055,Caribbean
Dominican Republic,2013,7602.715113035955,60.84083560761692,74.99339649860971,22.33018174890123,12.6486403546972,9.681541394204029,-14.152560890992795,Caribbean
Dominican Republic,2014,15984.46599603164,60.72930225281065,75.12956744671575,19.7916542067135,16.97559522885998,2.816058977853519,-14.400265193905106,Caribbean
Dominican Republic,2015,3713.03960003183,60.84211139787867,75.20982369954919,55.87429215659951,50.0642020431711,5.810090113428409,-14.367712301670522,Caribbean
Dominican Republic,2016,14717.49804029879,60.55893524703524,75.10588457267477,16.71374254511377,0.0,16.71374254511377,-14.546949325639531,Caribbean
Dominican Republic,2017,26791.54541186136,60.72225893094267,75.0033454644997,12.19499713215026,8.880001535747137,3.314995596403122,-14.28108653355703,Caribbean
Dominican Republic,2018,6006.854658760046,60.50423679851334,75.23692315593136,45.58614028730243,25.963265651466,19.62287463583643,-14.732686357418025,Caribbean
Dominican Republic,2019,31305.32157024331,60.03727200636627,75.11726902528326,57.18507964101104,37.9823675529021,19.202712088108946,-15.079997018916991,Caribbean
Dominican Republic,2020,4874.586535838732,60.39811555414051,75.20671886046148,43.33002395233096,40.07602907615964,3.253994876171319,-14.808603306320968,Caribbean
Dominican Republic,2021,6390.95820929154,60.71850471137434,74.68523485480924,31.43510104932168,30.85170577641639,0.5833952729052889,-13.966730143434901,Caribbean
Dominican Republic,2022,13343.53031320544,60.53968893265206,74.8660946333096,48.0503961747696,40.61591484672274,7.434481328046864,-14.326405700657538,Caribbean
Dominican Republic,2023,1740.271300840592,61.22261585358113,74.85496822727215,19.57964728674129,1.214865553232546,18.364781733508746,-13.63235237369102,Caribbean
Dominican Republic,2024,16800.9311280396,60.51534085219928,75.26625271208717,35.83491926131339,20.65939418616689,15.1755250751465,-14.750911859887886,Caribbean
Ecuador,1995,18199.60314306526,63.29099039070528,82.26101024354952,52.75151008099676,48.60999389677966,4.141516184217096,-18.97001985284424,South America
Ecuador,1996,16668.23581475899,63.49926617603654,82.58217005652864,44.68090287368976,29.25844655665203,15.422456317037732,-19.082903880492097,South America
Ecuador,1997,19056.99347945316,64.01995986518699,82.19741604251558,30.82829142411461,20.37808780240284,10.450203621711772,-18.177456177328594,South America
Ecuador,1998,16610.37328326716,63.127938692564,82.06231901598142,58.34227498996427,53.85640532426336,4.485869665700903,-18.934380323417415,South America
Ecuador,1999,19122.86511270815,64.06050713044169,82.05058852282698,55.09700983745751,38.96313944356272,16.133870393894796,-17.990081392385292,South America
Ecuador,2000,16793.88028041322,64.22356133203114,81.85324690409256,18.36606520005302,2.753430851541875,15.612634348511143,-17.62968557206142,South America
Ecuador,2001,15381.0888401499,63.89016282125872,82.66039568633096,56.6462431284836,40.09611673101918,16.550126397464417,-18.770232865072238,South America
Ecuador,2002,24618.37362939776,63.90173181620909,82.34701437581208,50.35354519333515,46.44873313420531,3.9048120591298385,-18.445282559602987,South America
Ecuador,2003,27248.93721171106,63.96247545561454,82.55936113154965,46.72219660377957,39.03509583329688,7.687100770482694,-18.596885675935113,South America
Ecuador,2004,22261.95630860332,63.46355089881636,82.50571622026962,58.35176376280731,57.31838932964808,1.0333744331592314,-19.04216532145326,South America
Ecuador,2005,20680.61179011516,63.62820742858093,82.44236878348516,25.48939296045496,19.68848232120623,5.80091063924873,-18.814161354904236,South America
Ecuador,2006,35127.25920332602,63.16899954764029,82.60090610606949,10.60783857386934,0.0,10.60783857386934,-19.431906558429198,South America
Ecuador,2007,16117.35820185491,62.94279879555221,82.74421187979799,49.18799212420537,43.47282563235125,5.71516649185412,-19.80141308424578,South America
Ecuador,2008,13016.64267978172,63.27757647492985,82.32028142719173,41.61410768188199,37.63426490269325,3.9798427791887363,-19.04270495226188,South America
Ecuador,2009,21262.42206172698,63.22967689558568,82.21715498471985,58.53382727048721,56.26775717593792,2.266070094549285,-18.98747808913417,South America
Ecuador,2010,11515.38092910407,63.17231674303788,82.87973399050313,34.1519848779445,28.78130975659235,5.37067512135215,-19.707417247465244,South America
Ecuador,2011,26033.96721003624,63.69166323232555,82.34426238679461,23.37010139287706,23.06788770858756,0.30221368428950157,-18.65259915446906,South America
Ecuador,2012,27956.17553653715,64.08865109313275,82.67338039154006,53.30478168058458,34.37010710211666,18.93467457846792,-18.58472929840731,South America
Ecuador,2013,23189.7391733233,63.63209211917481,82.8685727988143,22.65507695898044,13.64999203612263,9.005084922857812,-19.23648067963949,South America
Ecuador,2014,39582.47738810613,63.30100373074956,82.49541341255117,31.67913963163072,29.82662997060337,1.852509661027348,-19.194409681801616,South America
Ecuador,2015,10278.31669879718,63.27419241907655,82.87251654847068,22.10110399904386,7.820049531481326,14.281054467562535,-19.598324129394136,South America
Ecuador,2016,20305.11699773244,63.67328691910821,82.53966019229944,22.37798851399432,21.12746259913741,1.2505259148569117,-18.86637327319123,South America
Ecuador,2017,78099.48569268873,63.99224227225943,82.4916407040895,40.83918039262706,25.98155051926827,14.857629873358785,-18.499398431830073,South America
Ecuador,2018,38898.86618412341,63.40117503318177,82.1834109668704,28.42244599582894,10.51552421276556,17.906921783063382,-18.782235933688625,South America
Ecuador,2019,126790.4325698471,63.11839394572156,82.61849062452573,13.20031733043105,0.0,13.20031733043105,-19.500096678804177,South America
Ecuador,2020,13971.41942766132,63.14850208144283,82.37050557167954,30.48355266879963,17.38007837831287,13.103474290486758,-19.222003490236716,South America
Ecuador,2021,45970.50549451198,62.97426549961872,82.4099932465413,22.49784731988106,12.1977341256866,10.300113194194461,-19.435727746922588,South America
Ecuador,2022,35400.01383634307,64.01818036580775,82.22923673376914,26.33712710150204,19.24862812564094,7.0884989758611,-18.21105636796139,South America
Ecuador,2023,75141.85546635049,62.42356245512318,81.94907547204133,47.41779268328699,38.63358065829264,8.784212024994353,-19.525513016918147,South America
Ecuador,2024,32717.09775342315,62.99979097721815,82.5297112331184,10.09960676095351,0.0,10.09960676095351,-19.529920255900258,South America
El Salvador,1995,5743.167617941523,36.97737766998302,50.0,29.55164345636993,24.86757603784325,4.684067418526681,-13.02262233001698,Central America
El Salvador,1996,5804.880919459801,38.11732177303539,50.0,45.10730480909147,41.67342665498249,3.4338781541089745,-11.882678226964607,Central America
El Salvador,1997,6090.970264155188,38.0687651950896,50.0,44.60368235121845,40.4786400744954,4.12504227672305,-11.931234804910403,Central America
El Salvador,1998,6140.891398285202,37.62574912280071,50.0,33.71275104884768,22.49918515006868,11.213565898778999,-12.374250877199287,Central America
El Salvador,1999,6424.391720518406,38.48594036741826,50.0,32.56470565146275,28.89586172339406,3.668843928068693,-11.514059632581741,Central America
El Salvador,2000,6712.210272984591,37.20661084312187,50.0,13.34868060126358,0.0,13.34868060126358,-12.793389156878128,Central America
El Salvador,2001,5805.438539310717,37.71227197146042,50.0,21.00556629523766,13.99515560951442,7.01041068572324,-12.287728028539583,Central America
El Salvador,2002,5957.289048368611,37.30425779305158,50.0,20.8833699790268,7.649684211029673,13.233685767997127,-12.695742206948417,Central America
El Salvador,2003,7737.653120122809,37.94080036967973,50.0,50.15010359789186,39.78994226979936,10.360161328092495,-12.059199630320272,Central America
El Salvador,2004,7014.034916405934,38.30831511038328,50.0,55.41142443501614,40.23711801173773,15.17430642327841,-11.691684889616717,Central America
El Salvador,2005,7403.477848076113,38.07728541570443,50.0,25.69134041122078,20.86132785136411,4.830012559856669,-11.92271458429557,Central America
El Salvador,2006,8115.967063025512,37.61443929229549,50.0,51.09154732926796,37.90133195645256,13.190215372815402,-12.385560707704506,Central America
El Salvador,2007,4923.057177980933,38.05175387573895,50.0,20.93578064989637,9.029715331346583,11.906065318549786,-11.948246124261047,Central America
El Salvador,2008,9163.97157200931,37.88278009416045,50.0,28.41736068971757,19.77043616165062,8.64692452806695,-12.117219905839548,Central America
El Salvador,2009,8745.033823037129,36.82422873963966,50.0,55.04804478452339,35.12489131454781,19.92315346997558,-13.175771260360342,Central America
El Salvador,2010,6878.293145566535,37.84126392022495,50.0,47.40919560244232,31.27589454190599,16.133301060536326,-12.158736079775053,Central America
El Salvador,2011,4850.659617619131,37.48458988848359,50.0,21.60090901544054,21.31328009399883,0.2876289214417085,-12.51541011151641,Central America
El Salvador,2012,7517.8020733992,37.80003438566529,50.0,39.04751899440897,19.23393585309365,19.813583141315316,-12.199965614334708,Central America
El Salvador,2013,5290.285971713754,38.37281398765975,50.0,20.58179492849306,0.6691727385153925,19.912622189977668,-11.627186012340253,Central America
El Salvador,2014,3765.003196595888,37.91938413373621,50.0,43.87658069418423,36.41412832573656,7.462452368447664,-12.080615866263791,Central America
El Salvador,2015,26217.73338912733,37.60847796124462,50.0,18.96780051446205,4.865017603050781,14.102782911411268,-12.391522038755383,Central America
El Salvador,2016,19618.96852697585,37.43906123473496,50.0,51.90774874943213,35.85153005294212,16.056218696490014,-12.560938765265043,Central America
El Salvador,2017,1620.619281364172,37.45832639578579,50.0,27.7462330438505,26.70644600429635,1.0397870395541489,-12.54167360421421,Central America
El Salvador,2018,4101.527146582731,37.70414261733475,50.0,53.1498415679436,35.42797286167944,17.721868706264154,-12.295857382665247,Central America
El Salvador,2019,17237.91102399032,37.29084126073803,50.0,26.76395250391479,25.42362174889059,1.3403307550242012,-12.709158739261973,Central America
El Salvador,2020,17100.51920242386,37.50370040988052,50.0,23.42810837268213,21.40854623632691,2.019562136355219,-12.496299590119477,Central America
El Salvador,2021,9166.951777060776,37.84635088436372,50.0,22.8231530508383,15.71675808136055,7.1063949694777495,-12.153649115636277,Central America
El Salvador,2022,5822.312994960974,37.90414485823847,50.0,14.1368417809095,4.446081879309279,9.69075990160022,-12.095855141761533,Central America
El Salvador,2023,7424.173783507737,37.75718379491656,50.0,14.11361621385309,4.921935069580632,9.191681144272458,-12.242816205083443,Central America
El Salvador,2024,93023.53500514392,37.54824716742306,50.0,48.8524642825878,31.60840480942403,17.244059473163773,-12.451752832576943,Central America
Guatemala,1995,17281.8373334664,64.533841779656,84.1395359858937,52.98973374058228,44.85363772154781,8.136096019034468,-19.6056942062377,Central America
Guatemala,1996,17588.72258346784,64.53775334965265,83.73221053985321,38.96572333309689,29.173234092092,9.79248924100489,-19.194457190200566,Central America
Guatemala,1997,15830.8523930005,65.21542984123651,83.36102942233279,19.14188899344085,2.627669962227515,16.514219031213337,-18.145599581096278,Central America
Guatemala,1998,18998.00922572347,64.81728076957533,83.76225298079534,14.35086091513944,3.215162696575678,11.135698218563762,-18.944972211220005,Central America
Guatemala,1999,19877.32934419473,64.29461532876604,83.42400974110355,53.53345170627588,37.68155544209318,15.851896264182706,-19.129394412337504,Central America
Guatemala,2000,17255.50926230741,64.71263311645365,83.27356148657357,12.00295595253472,6.173737682658846,5.829218269875874,-18.560928370119925,Central America
Guatemala,2001,19224.40874758596,65.22852771006023,84.10603283112185,59.97788516252193,44.58890728088099,15.38897788164094,-18.877505121061617,Central America
Guatemala,2002,19025.52767145462,64.48385068203153,83.29572596782354,35.06378223128647,34.05892203482682,1.0048601964596457,-18.811875285792013,Central America
Guatemala,2003,26721.78932042149,64.67420672320374,83.16278742337867,24.05248750834446,20.58256650124402,3.4699210071004387,-18.488580700174936,Central America
Guatemala,2004,19062.35879729067,65.4980924382272,83.44424190794481,38.28907774204981,19.70618339781607,18.582894344233743,-17.94614946971761,Central America
Guatemala,2005,32751.08643642682,64.85245618139209,83.41790863461553,23.27482037145361,11.0455481469404,12.229272224513211,-18.565452453223443,Central America
Guatemala,2006,14449.48544009511,64.94920475234136,83.78874729476058,45.80249866210723,31.67757541100198,14.124923251105255,-18.839542542419224,Central America
Guatemala,2007,14833.56952896582,64.14384868102526,83.59614914817558,19.28665360025928,11.83647496918996,7.450178631069322,-19.452300467150323,Central America
Guatemala,2008,16408.6219919517,64.23583347744707,83.71824459335922,33.54801262173667,20.30973996899645,13.238272652740218,-19.482411115912143,Central America
Guatemala,2009,32417.34835052441,64.86686477248035,83.79855283421259,30.55987444412729,22.51174925814106,8.04812518598623,-18.93168806173223,Central America
Guatemala,2010,31562.08423765653,64.64845393276036,83.80690505971612,27.1053810431797,18.50622864758327,8.59915239559643,-19.158451126955754,Central America
Guatemala,2011,26418.07330658965,65.63986778537097,83.60992768232956,15.82915372778483,4.895240086342232,10.933913641442597,-17.97005989695859,Central America
Guatemala,2012,9345.07526336302,65.2096233713557,84.0041639659336,54.91932332920175,46.92894763746305,7.990375691738706,-18.794540594577896,Central America
Guatemala,2013,31547.92886314592,65.03671741771481,83.68189267491083,13.36170900452806,1.464761414489866,11.896947590038195,-18.645175257196016,Central America
Guatemala,2014,15018.27612442324,64.99520490325598,84.25295681060108,56.9157864325658,40.54098184288479,16.374804589681013,-19.257751907345096,Central America
Guatemala,2015,24701.45944734045,65.00886170661902,83.49951262925123,40.69851531626163,35.64135295125941,5.05716236500222,-18.490650922632213,Central America
Guatemala,2016,23929.29570226332,64.99831542905343,83.75874362410948,26.4089741398806,22.22778666574368,4.1811874741369195,-18.76042819505605,Central America
Guatemala,2017,58528.96646572448,64.7512001639565,83.46205623500494,25.16429454246415,6.513196974077907,18.651097568386245,-18.71085607104844,Central America
Guatemala,2018,11106.23020509694,64.95156951291452,84.21587939948121,42.82048017503285,23.39746202766713,19.423018147365717,-19.264309886566693,Central America
Guatemala,2019,25268.95215131561,64.43025363953495,83.70872886852432,37.53316897204257,29.46901384937753,8.064155122665039,-19.278475228989365,Central America
Guatemala,2020,14421.88695441697,64.00285776106304,84.04267864931134,43.79114625520368,30.62794976925221,13.163196485951467,-20.0398208882483,Central America
Guatemala,2021,21640.91792403847,64.60872643393391,83.26876912273543,46.57431798515579,27.41195780676712,19.162360178388667,-18.660042688801525,Central America
Guatemala,2022,23364.99058731949,65.46873877594362,84.05756438000252,31.42289519243977,16.79296591157699,14.629929280862783,-18.588825604058897,Central America
Guatemala,2023,34087.3654518262,65.41093990068627,83.55908824382479,34.2010286254702,23.91911977444501,10.28190885102519,-18.148148343138516,Central America
Guatemala,2024,81503.53330343768,64.67070557734266,83.60304461254795,29.75776487361525,15.19034778682233,14.567417086792922,-18.93233903520529,Central America
Honduras,1995,16692.31073178165,63.93046517027758,77.94965436756112,41.13767016199206,36.68414857953036,4.453521582461704,-14.019189197283545,Central America
Honduras,1996,17562.28587061426,62.92179541881104,77.36986843024081,14.20638311296914,6.344304961781122,7.862078151188019,-14.448073011429777,Central America
Honduras,1997,18454.52939511237,64.33039089731137,77.30974165410998,21.5737606882649,4.205570209326225,17.368190478938676,-12.97935075679861,Central America
Honduras,1998,16774.32007824368,62.54800929701358,77.85030079671974,25.32164113516858,24.51648107498394,0.8051600601846403,-15.302291499706158,Central America
Honduras,1999,18156.29938683749,63.72418840599091,77.74027503043615,12.52865519121144,4.006230432166827,8.522424759044613,-14.016086624445244,Central America
Honduras,2000,15823.38702958818,63.14887439335621,77.24115794001112,26.87271394821145,9.45894483906266,17.41376910914879,-14.092283546654912,Central America
Honduras,2001,10995.64569309017,63.31527631245632,77.14324695301075,48.00804648950795,44.93004839563248,3.0779980938754647,-13.827970640554426,Central America
Honduras,2002,13590.77797221519,62.92550600665073,76.92926145723843,44.85818460689902,40.98947774776937,3.8687068591296523,-14.003755450587697,Central America
Honduras,2003,15394.46476786432,63.1264697220907,77.01477454207924,29.84960811037371,26.72326869619649,3.1263394141772167,-13.88830481998854,Central America
Honduras,2004,17452.0888735487,62.90429301755407,77.72291940608068,58.86399662832236,42.98763455016157,15.876362078160788,-14.81862638852661,Central America
Honduras,2005,18024.76317784411,63.8588484205573,78.1393056502256,52.5287264007558,48.49815884062954,4.030567560126258,-14.280457229668293,Central America
Honduras,2006,16964.35773625027,63.61383226866765,77.83846984325795,54.49566881814312,34.65641387337025,19.839254944772875,-14.224637574590304,Central America
Honduras,2007,16066.39755927673,63.91778324669853,77.72492967578246,44.12662297688608,32.6194395143041,11.507183462581985,-13.807146429083936,Central America
Honduras,2008,25630.29003156098,63.13503561042624,77.67125389639115,20.93569444532696,19.73682842810079,1.1988660172261696,-14.536218285964907,Central America
Honduras,2009,15472.51917763864,64.12749679341556,77.68861480043554,22.9295795567392,22.37253474031771,0.5570448164214881,-13.561118007019985,Central America
Honduras,2010,22082.00908069339,62.86245955526599,77.51165404563027,54.5192160427633,42.98159201653914,11.537624026224158,-14.649194490364273,Central America
Honduras,2011,10243.51165150537,64.03205160570916,77.402969578045,44.8916392752585,26.88635705121709,18.00528222404141,-13.370917972335846,Central America
Honduras,2012,34234.59889023026,63.68649726087208,77.49923692520342,43.09172925569991,30.41749726038933,12.674231995310581,-13.812739664331339,Central America
Honduras,2013,14672.80244934066,64.08906576340094,77.65443514637147,55.9198771040779,42.9241161687919,12.995760935286,-13.56536938297053,Central America
Honduras,2014,69836.61710223337,63.94339110522901,77.67115070802761,22.72406658091301,22.4661171851225,0.25794939579051146,-13.7277596027986,Central America
Honduras,2015,25991.46651896043,63.77971622632518,77.19629917818706,22.01495617251834,20.11565066795081,1.8993055045675291,-13.416582951861884,Central America
Honduras,2016,25773.4274940158,64.21195301334124,76.70846750230342,26.34705121683376,20.23217206788794,6.114879148945818,-12.496514488962177,Central America
Honduras,2017,12077.79735849696,64.07134461194958,77.55637596214972,47.67360553297983,30.21641710166654,17.457188431313288,-13.485031350200131,Central America
Honduras,2018,13832.40192924103,62.91175027805682,77.58965227311363,52.49796652516027,48.57305219103695,3.924914334123322,-14.677901995056807,Central America
Honduras,2019,25845.34626694593,63.01153555057856,77.79136745613309,37.21724438171606,32.54242854098117,4.674815840734887,-14.77983190555453,Central America
Honduras,2020,142628.395987308,63.50148542030779,77.27802860372715,54.89676467218685,38.69827626612886,16.19848840605799,-13.776543183419363,Central America
Honduras,2021,79730.52024051905,62.83162346652467,77.0450628526393,11.04670589133666,4.731242866346744,6.315463024989917,-14.213439386114636,Central America
Honduras,2022,25306.46855010024,62.98950273693428,77.82381027107968,30.61398639158328,11.91938808181726,18.694598309766018,-14.834307534145402,Central America
Honduras,2023,41262.32455656638,63.54126558887608,77.27666667684333,59.88746945051003,50.85267993088115,9.03478951962888,-13.735401087967254,Central America
Honduras,2024,25728.6534094108,62.60574109183328,77.04817584833026,50.68616718611137,31.87608812852332,18.810079057588048,-14.44243475649698,Central America
Mexico,1995,5574.349344289376,50.1676754195071,65.14054095622646,12.92826526422669,1.880942507882006,11.047322756344684,-14.972865536719361,Mexico
Mexico,1996,5625.367699164141,48.49946155918858,65.66646401809038,55.40092727108312,47.47467476111871,7.926252509964407,-17.1670024589018,Mexico
Mexico,1997,5724.170519261909,48.84779987930267,65.1636559964765,14.00933784060566,4.472560285943176,9.536777554662484,-16.315856117173837,Mexico
Mexico,1998,6006.0662281261,49.06912080265099,65.66014756147055,18.85767616113128,4.416354877055575,14.441321284075705,-16.59102675881956,Mexico
Mexico,1999,8131.949157990589,49.68835812597344,65.44658164031955,59.12606361280194,57.40342083152833,1.7226427812736134,-15.758223514346113,Mexico
Mexico,2000,6594.390003910793,49.33501340140995,65.06958442514093,55.12016380553374,47.4558564865887,7.664307318945042,-15.734571023730979,Mexico
Mexico,2001,6647.354167216459,50.02665959319739,65.73299231925677,39.928149660888,31.64532829657467,8.282821364313332,-15.70633272605938,Mexico
Mexico,2002,5701.219503884883,48.75046337017469,65.54215097388851,40.21796598573856,24.94412059873215,15.273845387006407,-16.791687603713818,Mexico
Mexico,2003,5674.335915700861,49.53997462181873,65.02565527402655,29.88967204645491,19.65552310416089,10.23414894229402,-15.485680652207819,Mexico
Mexico,2004,6300.280621375142,49.3236011620578,65.44728638884627,38.30092124439105,20.74025098750191,17.56067025688914,-16.123685226788467,Mexico
Mexico,2005,12385.70158739932,49.72068421896944,65.24415502900291,35.9280844332867,31.01113558341869,4.91694884986801,-15.523470810033473,Mexico
Mexico,2006,9011.084699667399,49.5820658294566,65.4298592524887,10.20937218139789,0.0,10.20937218139789,-15.847793423032094,Mexico
Mexico,2007,2679.246703616332,49.2607667506383,65.42366991559739,14.84828354827124,11.26765079943956,3.5806327488316807,-16.16290316495909,Mexico
Mexico,2008,8742.447102008762,48.72048503622006,66.18406406098963,49.12129061063939,29.27099820739997,19.850292403239422,-17.463579024769565,Mexico
Mexico,2009,5987.361702583715,49.72030771319547,64.93236431673674,46.54351728880802,38.14329720289476,8.400220085913261,-15.21205660354127,Mexico
Mexico,2010,3472.324847364001,49.59234761409799,65.47515381137013,37.42942075273442,29.37463105779781,8.054789694936613,-15.882806197272146,Mexico
Mexico,2011,9220.533686615048,49.00828695701379,65.09023435984976,59.57663879136933,55.41033099119897,4.166307800170358,-16.081947402835972,Mexico
Mexico,2012,6769.19967288255,48.10895300600652,65.23413269631946,33.58699187592195,22.51755635172496,11.069435524196994,-17.12517969031294,Mexico
Mexico,2013,14899.87935645808,49.11043632824775,64.90413477702843,40.50539610181173,30.74184259559545,9.763553506216283,-15.793698448780681,Mexico
Mexico,2014,10332.37009836191,50.32724314366991,64.94828184019646,24.28129942811216,9.589133413901454,14.692166014210706,-14.621038696526547,Mexico
Mexico,2015,4869.487233824435,49.39156564243027,65.64633176485361,11.12822558526736,0.0,11.12822558526736,-16.25476612242334,Mexico
Mexico,2016,30101.39020117209,50.04903014306165,65.50805420854967,19.03925752811898,13.66330522751501,5.37595230060397,-15.459024065488016,Mexico
Mexico,2017,12053.91614299595,48.50508166959333,64.92376201596971,35.90387490201724,31.62398132805097,4.279893573966273,-16.418680346376384,Mexico
Mexico,2018,29976.75407655839,50.09094590319297,65.74532274198334,54.30856470279965,45.13819345905934,9.170371243740313,-15.654376838790377,Mexico
Mexico,2019,12549.36220832931,49.52196053265227,65.58540223332285,21.03255298108742,18.27004711828248,2.7625058628049395,-16.06344170067058,Mexico
Mexico,2020,6988.116950788237,48.85615380763078,65.61830657467667,20.48451387151004,0.953293405051955,19.531220466458084,-16.762152767045883,Mexico
Mexico,2021,19885.1034394888,49.07221727040584,65.618588536742,46.46549002386031,34.96427855468401,11.501211469176305,-16.54637126633616,Mexico
Mexico,2022,21703.04335442404,49.0788724189536,64.8567241892096,23.45807854958146,19.48544627234408,3.9726322772373805,-15.777851770256,Mexico
Mexico,2023,28677.76503023826,49.07610825556159,64.93809666755891,25.84713108836407,9.670604618530387,16.176526469833682,-15.861988411997316,Mexico
Mexico,2024,3627.109046810066,49.13999472889457,65.51751673620218,35.02896587154157,22.11446500452049,12.914500867021083,-16.37752200730761,Mexico
Nicaragua,1995,8305.088759084352,58.54294683865453,77.95547545333666,45.25204531767964,30.41249072739992,14.839554590279718,-19.41252861468213,Central America
Nicaragua,1996,8618.295762986487,59.13953661409272,77.75792360696882,29.16985705291295,25.80428528275869,3.365571770154258,-18.618386992876097,Central America
Nicaragua,1997,8949.868822242035,58.74661327723545,78.48161835256782,15.27006886982311,0.0,15.27006886982311,-19.735005075332374,Central America
Nicaragua,1998,9020.93819441106,59.60797941664546,77.64153535820593,12.35983508486895,0.0,12.35983508486895,-18.033555941560465,Central America
Nicaragua,1999,8059.061961271393,58.75342056471084,77.69394885989256,37.21286685076254,17.69729047978388,19.515576370978657,-18.94052829518172,Central America
Nicaragua,2000,9591.864679277704,59.31238554174988,77.09628268971771,16.91857973602783,0.0,16.91857973602783,-17.783897147967828,Central America
Nicaragua,2001,11121.18572288917,60.023467221568,77.24465266033336,30.94848868897622,21.78791635729885,9.160572331677368,-17.22118543876536,Central America
Nicaragua,2002,6538.380768955458,58.16263698441465,77.77958050135197,27.25084199622831,26.15618785772859,1.0946541384997204,-19.616943516937326,Central America
Nicaragua,2003,8209.867305080326,59.43252086911588,77.8325649399771,28.74124621749989,16.31463373438574,12.426612483114148,-18.40004407086122,Central America
Nicaragua,2004,10375.72465088932,59.79830223382272,77.60159399267411,53.07228430106621,35.75157080015109,17.32071350091512,-17.803291758851394,Central America
